href,salary,position,city,work_year,company
/job_detail/7f1b5f87de77332e1nF83Nm8FlpV.html,15-25K·15薪,数据产品经理,广州,3-5年,三七互娱
/job_detail/887ac3f9ac3dbdfd1nR63t6_FlBT.html,30-40K·15薪,美术经理,成都,经验不限,三七互娱
/job_detail/1814cd05bf7e794d33B709y1E1s~.html,18-35K·15薪,高级游戏3D特效设计师,广州,经验不限,三七互娱
/job_detail/d81c48687d641e561nBz2tm5FVRV.html,13-26K·15薪,U3D客户端,广州,1-3年,三七互娱
/job_detail/57d81e28b34168741nB52dW6EFdR.html,15-30K·13薪,教学总监,西安,5-10年,三七互娱
/job_detail/fe89c23ea4431bad33J_09m6GFA~.html,20-30K,UE4技术美术,广州,3-5年,三七互娱
/job_detail/0a48a440e7799ffa1nV62tW5FlVR.html,15-30K·15薪,战斗策划,广州,1-3年,三七互娱
/job_detail/5dcf5157bdc3526e1nZ43d26EVZT.html,12-24K·15薪,数值策划,苏州,经验不限,三七互娱
/job_detail/2e277f10aa3cc4db33R72d68EVo~.html,15-25K,灯光渲染,广州,经验不限,三七互娱
/job_detail/5d68c15d0100515b0Hx82N--FFY~.html,15-30K·15薪,数值策划（资深高级）,广州,5-10年,三七互娱
/job_detail/7bcbe8916bdbc4b40H1y0tq-E1o~.html,25-45K·15薪,unity技术美术,广州,3-5年,三七互娱
/job_detail/14a7bb6679d550141nd4296_EVNT.html,12-24K·15薪,游戏界面设计师,苏州,3-5年,三七互娱
/job_detail/970451b059f4fb8d1nV-2924GVpY.html,30-50K·15薪,游戏制作人,成都,5-10年,三七互娱
/job_detail/790fca57936dcccf1nZ73Nq7EVBV.html,18-22K,资深法务专家-投资线,广州,3-5年,三七互娱
/job_detail/317be2c8bf3fdf410HJ93Nq1F1A~.html,30-60K·15薪,高级/资深技术美术（TA）,广州,3-5年,三七互娱
/job_detail/f86edb0994c8bbd11nB_3Nq7FlBT.html,11-22K,HRBP,广州,3-5年,三七互娱
/job_detail/3d2f5dea3883b0351nB83tW0E1FY.html,13-26K·13薪,中/高/资深海外广告优化师,广州,3-5年,三七互娱
/job_detail/6cac3993d80cf3081nZ529i1GVBU.html,13-26K·15薪,游戏数值策划,上海,1-3年,三七互娱
/job_detail/5fa9966c401096b21nR80t-4FFVS.html,15-25K,角色模型师,广州,3-5年,三七互娱
/job_detail/a226f85639b6aed41nZ739q-FlJX.html,15-25K,日本本地化（母语日语向）,广州,经验不限,三七互娱
/job_detail/ac64b1a59bfdff3a1nZ73Nu5FVZW.html,20-40K·15薪,资深动画分镜师,上海,3-5年,三七互娱
/job_detail/4a0a4c47802f21fe1nZ-3NW7GFBS.html,11-20K,引入商务,广州,1-3年,三七互娱
/job_detail/94fac0fc36ca2fff3nB92dW6FVo~.html,25-50K,学习发展专家（领导力方向）,广州,5-10年,三七互娱
/job_detail/f46f2ca44c3404fd1nd70924F1BR.html,18-35K·15薪,高级数据分析,广州,经验不限,三七互娱
/job_detail/9ef431ff25e7f2691nZ52tW5E1JR.html,12-24K·15薪,游戏UI设计师,无锡,1-3年,三七互娱
/job_detail/8e6168fa2be4fe073nR73dS8Elo~.html,15-25K·15薪,游戏运维工程师,广州,3-5年,三七互娱
/job_detail/1e51eca54f0bb4881nR82Ni7FVpS.html,18-30K·15薪,中高级U3D开发工程师,广州,3-5年,三七互娱
/job_detail/6b895395bc6496491nV70tW1FlNX.html,25-50K·15薪,游戏服务端主程,上海,5-10年,三七互娱
/job_detail/9cb91279a827c7561nRz3N-8GFBX.html,30-50K,资深视觉设计师,广州,5-10年,三七互娱
/job_detail/189c39fd4e233b050HN40tq5FFs~.html,15-25K,CG角色模型师,广州,3-5年,三七互娱
/job_detail/7316687ba12ec0bf1nB83tS_ElpW.html,15-30K·14薪,中/级/资深海外游戏运营,广州,3-5年,三七互娱
/job_detail/788afb87dd538cb30HZ92924GVE~.html,20-40K,高级Java服务端程序,广州,经验不限,三七互娱
/job_detail/ec6e08ed6f576dfd0XN53d29EVE~.html,18-35K·15薪,游戏3D场景模型师,广州,3-5年,三七互娱
/job_detail/d6a2c4fa6047d56e0HF52t-1E1Y~.html,15-30K·15薪,高级U3D,广州,3-5年,三七互娱
/job_detail/605a2802aca2871b1nZ_3dm1GVJV.html,12-18K·15薪,次世代场景模型设计师,福州,经验不限,三七互娱
/job_detail/2c904e01fee3b9250HZ80tm1FVU~.html,15-30K,原画设计师,广州,经验不限,三七互娱
/job_detail/4afa30715a9a4ae50HZ80tS7EFU~.html,15-30K,3D角色 /场景 模型师,广州,经验不限,三七互娱
/job_detail/a0cb45e8dd37967e1nB50tu0E1dU.html,12-18K·13薪,产品经理,广州,1-3年,三七互娱
/job_detail/7ef4dea31489026d0HN40ti1FVI~.html,14-18K,中级3D动画师,广州,3-5年,三七互娱
/job_detail/d7d673902cd603f91nBz3tm8E1FS.html,15-30K·15薪,高级系统策划,广州,3-5年,三七互娱
/job_detail/9278695492ae5ad11nZz2dS4EVJZ.html,20-40K,培训专家,广州,5-10年,三七互娱
/job_detail/faa88b97bdaffdcf0HZ-0tW9E1s~.html,15-30K·15薪,高级系统策划,广州,3-5年,三七互娱
/job_detail/ea1e5f46c462d7a10HF53N60FFE~.html,18-35K·15薪,次世代场景模型设计师,广州,经验不限,三七互娱
/job_detail/8a7aa7b35bb21b270HZ-0t-5FVs~.html,20-40K·15薪,技术美术TA,广州,3-5年,三七互娱
/job_detail/28f5da7a1a84d10f331_39m0F1Q~.html,15-30K,影视模型,广州,经验不限,三七互娱
/job_detail/99e58f4f1b89cb531nF93Ny8E1dZ.html,15-30K·15薪,数值策划,深圳,经验不限,三七互娱
/job_detail/f802c989164cc0280Xd-3t25FFA~.html,17-30K·15薪,游戏特效师,广州,经验不限,三七互娱
/job_detail/e19339b540ad83290Hx629y-GFo~.html,25-50K·15薪,游戏主策划,广州,5-10年,三七互娱
/job_detail/c39e5153d27dcb541nZ82Ny1F1VY.html,18-35K·15薪,U3D客户端程序,广州,经验不限,三七互娱
/job_detail/446f42ccfb2fa38e1nBz3t29F1dZ.html,13-26K·15薪,游戏服务端开发,南京,1-3年,三七互娱
/job_detail/a19d839d334cd0901nR709S_F1RX.html,10-15K·15薪,3D角色模型设计师,武汉,经验不限,三七互娱
/job_detail/ab985fa0215a1dd233V63Ny0FVM~.html,11-22K,视频设计师,广州,经验不限,三七互娱
/job_detail/7ef86426f1b513ef1nZ839y_FFtW.html,16-27K·15薪,游戏服务端开发,苏州,3-5年,三七互娱
/job_detail/83570343d0587b611nR709S_GFBX.html,10-15K·15薪,3D场景模型设计师,武汉,经验不限,三七互娱
/job_detail/b7718f4fa9224baf1nR709S-ElpS.html,10-15K·15薪,动作设计师,武汉,经验不限,三七互娱
/job_detail/2f9613ccee1a3bc01nF939W9F1ZX.html,20-40K,系统策划,广州,经验不限,三七互娱
/job_detail/633e3944a724c5271nR709S8F1dW.html,10-15K·15薪,特效设计师,武汉,经验不限,三七互娱
/job_detail/dddf7cd9dcd346521nV42Ni7GVNX.html,18-25K·15薪,动作设计主管,厦门,5-10年,三七互娱
/job_detail/e8e168f4bb72e1791nV-29u0FVRX.html,13-26K·15薪,Unity3D程序,苏州,3-5年,三七互娱
/job_detail/498f2cddb5b019a51nF_09y4EFJT.html,10-15K·15薪,3D游戏动作（15薪）,西安,经验不限,三七互娱
/job_detail/287ca441819b61a21nZ_3dm0EFNW.html,12-20K·15薪,角色模型设计师,福州,经验不限,三七互娱
/job_detail/d9fc03cf3ccecb411nB90tS_EVVT.html,14-28K·15薪,资深游戏文案策划,上海,5-10年,三七互娱
/job_detail/a6d88683908cf4c01nZ50ty-E1FS.html,15-22K·15薪,运维工程师（SRE）,广州,3-5年,三七互娱
/job_detail/80d641540bcf46c60XF-29W5E1A~.html,14-28K·15薪,游戏美术岗位,广州,经验不限,三七互娱
/job_detail/de52b16f237f149a0Xd-3t65ElI~.html,12-24K·15薪,场景修图师,广州,3-5年,三七互娱
/job_detail/cb76bc45f0979c190HR52tm5EVE~.html,20-35K·15薪,资深数值策划,广州,5-10年,三七互娱
/job_detail/8c8d6326bf9c2f7e0HNz2Nu8EVM~.html,20-30K·15薪,高级数据库管理(DBA),广州,3-5年,三七互娱
/job_detail/8eb1620aa56ae7d60HJ83N20GFA~.html,15-25K·15薪,运维工程师,广州,3-5年,三七互娱
/job_detail/640be79ad017397b1nF_2tW_F1pS.html,15-25K·15薪,绩效COE,广州,3-5年,三七互娱
/job_detail/6bd1eed2ada50b0b1nF53ty-GFJX.html,11-22K·15薪,游戏策划（初中级）,广州,经验不限,三七互娱
/job_detail/2478f6298ba431540HZ80ti7GFI~.html,20-40K,高级UI设计师,广州,3-5年,三七互娱
/job_detail/dbe70cc31d06262b1nZz2t24EFdQ.html,20-40K,绩效专家,广州,5-10年,三七互娱
/job_detail/2e4fcf604b80167d0HZ-0tW4F1A~.html,15-30K,高级数值策划,广州,5-10年,三七互娱
/job_detail/6c6824d9df2f8a771nB509i5EVJZ.html,12-20K·15薪,3D动作设计师,西安,经验不限,三七互娱
/job_detail/aacd9ec6ed3bc4c51nd4296_F1FQ.html,18-22K·14薪,高级产品经理,广州,3-5年,三七互娱
/job_detail/8918fce994bf92ec0HN-29m6FlI~.html,20-40K,视频设计主管（海外市场）,广州,5-10年,三七互娱
/job_detail/3860e02db1e8bfae0HJ429q6EFQ~.html,15-30K·15薪,Unity3d客户端,广州,3-5年,三七互娱
/job_detail/f88974cf0fd8ee4b1nV72dq0F1tW.html,25-50K·15薪,游戏主美,苏州,5-10年,三七互娱
/job_detail/d20ba95e835054580HZ93t25EFE~.html,15-30K·15薪,数值策划,广州,经验不限,三七互娱
/job_detail/8908a45f5573aee81nZ43dW4E1NY.html,12-20K·15薪,高级角色模型设计师,厦门,经验不限,三七互娱
/job_detail/385dfc68aa163eae0HV63N-_Els~.html,15-30K,3D场景模型师,广州,3-5年,三七互娱
/job_detail/86b0aea26a540b8e0XN43ty-EVM~.html,18-35K·15薪,游戏角色模型设计师,广州,经验不限,三七互娱
/job_detail/2aa0c1ea848897f033B729q_E1A~.html,13-20K·15薪,游戏测试工程师,广州,3-5年,三七互娱
/job_detail/b62d15047115cb633nV73tS4F1A~.html,15-25K,视觉设计师,广州,经验不限,三七互娱
/job_detail/706dfc9c8e1ca1e40Xd-3t-7GVU~.html,12-24K·15薪,游戏动作设计师,广州,3-5年,三七互娱
/job_detail/e536800fd11a5d0b1nF53ty5EFNW.html,18-35K·15薪,游戏策划（中高级）,广州,经验不限,三七互娱
/job_detail/5f6a87e98cd286e31nF_09y1FFBX.html,12-18K·15薪,3D游戏动作（15薪）,长沙,经验不限,三七互娱
/job_detail/7cbfebce1b9bc00e331y0ti5EFE~.html,10-15K,广告设计师,广州,经验不限,三七互娱
/job_detail/7f1424a465b9d27c1nVy2Ny8GFtQ.html,15-30K·15薪,游戏服务端开发,苏州,3-5年,三七互娱
/job_detail/041f6e85486048bb1nZ_2di6EVNV.html,18-30K·16薪,资深组织人才发展HR,广州,5-10年,网易游戏
/job_detail/5d09e96bd085ef801nZz3968EVVX.html,20-40K·16薪,高级数据分析师,广州,3-5年,网易游戏
/job_detail/462e3660233477461nF82NW0ElFR.html,20-30K·16薪,高级服务端开发,上海,3-5年,网易游戏
/job_detail/a4526df7f8caece21nF92tS8F1dV.html,15-30K·14薪,儿童动画编剧/儿童产品内容策划,杭州,3-5年,网易游戏
/job_detail/90983dd490782c9b1nV63d64EFdU.html,20-40K·16薪,高级/资深产品策划（云游戏方向）,广州,3-5年,网易游戏
/job_detail/687628bc3a542f180Hd60tq_FVE~.html,30-60K,TA技术美术 - 天下事业部,上海,经验不限,网易游戏
/job_detail/37e56c019524b4961nZ-2d--FFdS.html,14-26K·13薪,UX设计师,广州,3-5年,网易游戏
/job_detail/41ed204e4fbea3391nN72Ny8Flo~.html,15-30K,U3D,杭州,3-5年,网易游戏
/job_detail/95b52db3007a845e1nZ-2tS6ElVY.html,100-110元/天,公关传播实习生（游戏向）,广州,4天/周,网易游戏
/job_detail/078d08f336d4a93c1nF939y8E1JW.html,400-450元/天,AI研究员（虚拟人\多模态\多媒体\情感）,杭州,4天/周,网易游戏
/job_detail/e654a72b9a985b0d1nF_0tu-E1ZS.html,25-35K·16薪,客户端程序（阴阳师IP在研）,广州,3-5年,网易游戏
/job_detail/85d7432b2e415a5e33R_09y4FlM~.html,15-30K·16薪,乙女向游戏原画设计师,广州,3-5年,网易游戏
/job_detail/4c854c3263731b611nd42ty9ElFR.html,4-6K·13薪,网易游戏运营（内容编辑）,广州,经验不限,网易游戏
/job_detail/93b68b93b571790a1nFy29q_GVRV.html,20-40K·13薪,游戏音效师,上海,3-5年,网易游戏
/job_detail/f8f70f5b09297db31nRz39m0FVVR.html,15-25K·16薪,项目经理PM,杭州,3-5年,网易游戏
/job_detail/01ed7ea73d46035d33x93ti-ElY~.html,18-30K·16薪,高级/资深项目管理工程师-美术方向,上海,3-5年,网易游戏
/job_detail/5df480e0f0c75b8a1nF90tS9F1RZ.html,25-30K·16薪,上海-资深游戏测试工程师,上海,3-5年,网易游戏
/job_detail/3ace1915755c81d71nZ739S8FVdR.html,20-35K·16薪,高级/资深游戏数据分析师-上海,上海,3-5年,网易游戏
/job_detail/05edc2e51d1591100HF-3tq_GFs~.html,18-25K·13薪,高级系统策划,杭州,1-3年,网易游戏
/job_detail/36a1a6d1b60df62f0HF93tW-FlM~.html,100-150元/天,短视频制作实习生,广州,4天/周,网易游戏
/job_detail/324fcb7c8f446c221nF-2t67F1RU.html,20-40K·16薪,动作设计师-绑定,广州,3-5年,网易游戏
/job_detail/3cf4eef60581e6071XJ90tm-GVQ~.html,25-50K·16薪,资深地编/地编专家,杭州,5-10年,网易游戏
/job_detail/d4603e4cac1164c81nV-3921FVpY.html,15-30K·16薪,资深二次元角色原画设计师,杭州,3-5年,网易游戏
/job_detail/7fa5451b7d17540b1nB52di9FFJU.html,15-25K·16薪,交互设计师,广州,3-5年,网易游戏
/job_detail/2cd3db8c4dd792ad33d-2d-6ElA~.html,20-35K·16薪,资深角色绑定师,杭州,3-5年,网易游戏
/job_detail/a5fb520259ede23b3nd40ty1GVU~.html,20-40K·16薪,iOS端高级&资深开发工程师,杭州,经验不限,网易游戏
/job_detail/feebde276f3c6a3f1nVz3tW6EVJT.html,35-60K,主美术,广州,5-10年,网易游戏
/job_detail/807113e6c7d304f81nRy3N--E1RR.html,15-30K·16薪,场景原画设计师（资深/专家）,广州,3-5年,网易游戏
/job_detail/dd6f90d3dc3a079a1nd429u1F1FU.html,30-60K·16薪,资深全栈设计师（杭州）-用户体验中心,杭州,5-10年,网易游戏
/job_detail/088bfc75488a13833nZ609q5F1o~.html,20-40K·16薪,场景资产/3D场景设计,广州,3-5年,网易游戏
/job_detail/5370b8cb59e42c211nd439S8FVRZ.html,15-30K·16薪,战斗策划,杭州,3-5年,网易游戏
/job_detail/9a950b3306106e4e1nF43dq5FFZR.html,100-150元/天,新媒体营销实习生（二次元MOBA类游戏）,杭州,5天/周,网易游戏
/job_detail/9a6153d18091ca931nRz3Nm6GFBW.html,20-40K·16薪,资深/高级数据分析师,广州,5-10年,网易游戏
/job_detail/3e6584e5f0fd046a3nR609u0EFU~.html,18-35K·16薪,3D角色制作,深圳,经验不限,网易游戏
/job_detail/4adc8fa0c307ee471nB_3dy9FFRS.html,150-200元/天,网易（上海）足球游戏体验官,上海,1天/周,网易游戏
/job_detail/3507fd136bbb81c40XZ_3t-_EVE~.html,12-20K·16薪,美术设计师（2D/3D）,广州,3-5年,网易游戏
/job_detail/ceae4dffae6bbe6e1nVz2N29FFNY.html,6-11K,项目经理,广州,1-3年,网易游戏
/job_detail/e70adcc7aa8836661nd62t-_EVJZ.html,100-150元/天,新媒体运营实习生（养成类游戏）,广州,4天/周,网易游戏
/job_detail/6c84d5b23bae53a71nRz0t69EFVX.html,12-20K·15薪,场景/关卡编辑（资深）,广州,3-5年,网易游戏
/job_detail/6ba09769308d2ff01nZ80t21EltT.html,18-30K·16薪,游戏语音产品策划,广州,1-3年,网易游戏
/job_detail/db6e363b2b5e933b1nR42N-4GFpQ.html,15-30K·16薪,角色原画-潮流现代写实风格,广州,1-3年,网易游戏
/job_detail/67d8126dbc3985d31nF73t69FlRU.html,13-20K,前端（外包岗位）,杭州,1-3年,网易游戏
/job_detail/48bb93cef82dcb2f1nBy2tu_GVVS.html,20-40K·16薪,数据产品经理,广州,3-5年,网易游戏
/job_detail/1dfbaa2220e6289a1nV82dW1F1dX.html,20-40K·16薪,资深角色原画（欧美写实）,上海,5-10年,网易游戏
/job_detail/9e25e63a6e2a93fb1nZy2Nq5FVVW.html,15-30K·16薪,CG技术工程师,广州,3-5年,网易游戏
/job_detail/0960ea4d5313ab901n1509y4Els~.html,20-40K,资深特效制作师,杭州,5-10年,网易游戏
/job_detail/ee0a05a2712897271nB909i7EFdV.html,100-150元/天,新媒体运营实习生（策略类方向）,广州,4天/周,网易游戏
/job_detail/53694a7d3310990f1nF80tq9FVZQ.html,25-50K·16薪,unity场景地编,广州,3-5年,网易游戏
/job_detail/64aa41eb338d8aac1nB-3t6_F1VT.html,6-11K·13薪,产品运营（平台运营）,广州,1-3年,网易游戏
/job_detail/4f61fa60c7ddee0a0XZ42965GVc~.html,20-40K·16薪,角色原画,上海,3-5年,网易游戏
/job_detail/6a0ba932e3554f161nFy29-_E1FR.html,100-150元/天,视频创意策划实习生,杭州,5天/周,网易游戏
/job_detail/ef5a54900fb7f6c41nR92dW5FVZR.html,15-30K·16薪,用户增长产品经理,广州,3-5年,网易游戏
/job_detail/ead59ac1250e42741nF_39W5EVRY.html,20-40K·16薪,资深用户研究员（活动运营方向）,广州,经验不限,网易游戏
/job_detail/07bf8e32a57223aa1nBz09y0FFNR.html,100-150元/天,创意视频制作实习生（网易大神B站向）,广州,4天/周,网易游戏
/job_detail/bb01143a5878decf1nF62Ny6E1RU.html,100-150元/天,新媒体运营实习生,广州,5天/周,网易游戏
/job_detail/b3ffa0c5e09c30bc3nx92NW0ElY~.html,20-40K·16薪,音视频开发工程师（SDK方向）,广州,3-5年,网易游戏
/job_detail/94723b1890d11d101nd73N2_FFBZ.html,100-150元/天,信息流视频策划实习生,杭州,5天/周,网易游戏
/job_detail/0185333c258e0c861n192Nu_GFU~.html,12-24K,游戏角色,广州,3-5年,网易游戏
/job_detail/c70b913960c3d7b73n1609y9ElY~.html,4-5K·13薪,海外用户维系（日语方向），,广州,经验不限,网易游戏
/job_detail/06ea45f12cbf04d01nF609y_GFFS.html,100-150元/天,新媒体运营实习生,广州,5天/周,网易游戏
/job_detail/5dc84b9e81fa86b91nRy2NS_E1BW.html,20-35K·16薪,资深场景原画设计师（古风/国风）,杭州,3-5年,网易游戏
/job_detail/537cd48875dfa00c1nR73tW8FlBQ.html,20-40K·16薪,3D场景设计师- 地编/制作- 杭州,杭州,3-5年,网易游戏
/job_detail/52cfaf2f1c6d73df1nV609-7GFRX.html,100-150元/天,平面设计实习生,广州,4天/周,网易游戏
/job_detail/2e3a95271c85075b1nB829u8EFZX.html,20-40K·16薪,特效设计师（资深/专家） - 广州,广州,5-10年,网易游戏
/job_detail/d96833582a2ef9471nF43dW0F1tX.html,1-2K,游戏体验官,广州,经验不限,网易游戏
/job_detail/1609de8dd4e4bd8b1nVy3N64E1ZV.html,10-15K·16薪,校园招聘专员（游戏方向）,杭州,1-3年,网易游戏
/job_detail/97a8863fb86c0fc81XJ409i0EVE~.html,20-35K,游戏场景,杭州,3-5年,网易游戏
/job_detail/feb11ba22b78cedb1nR42N-5F1NU.html,14-28K·16薪,角色原画-欧美写实风格,广州,1-3年,网易游戏
/job_detail/62986a708ec4be961nB82di-F1FS.html,100-150元/天,后期制作实习生,广州,4天/周,网易游戏
/job_detail/dda5769a6fd475301nB_3d69FFZY.html,25-35K·16薪,游戏引擎开发工程师,广州,3-5年,网易游戏
/job_detail/67df5aba6c8a00511nBy2tW0ElVX.html,13-20K·16薪,引擎技术支持工程师（支持向）,上海,1-3年,网易游戏
/job_detail/d51d264d203960141nFz2tm7GFdZ.html,15-25K,安卓开发(外包岗位),杭州,3-5年,网易游戏
/job_detail/c0ef90c89fff8e6e33J_0t-0EVA~.html,15-30K·16薪,游戏IP衍生品原画师,广州,3-5年,网易游戏
/job_detail/39545c44fcc3e8430Hd-2N27GFo~.html,18-25K·16薪,iOS,杭州,3-5年,网易游戏
/job_detail/2a42b7abe9d156140HF_3du4GFM~.html,20-30K·16薪,服务器技术研发工程师,广州,3-5年,网易游戏
/job_detail/f6e6bc7b7e3f0d821nF_3t61FlVQ.html,30-50K·16薪,lead  tools programmer(工具组组长）,上海,3-5年,网易游戏
/job_detail/6ee18309dc222e9733x639W-FlM~.html,5-9K·13薪,美术编辑（二次元）,广州,1-3年,网易游戏
/job_detail/7e77a2c37e7767e61nVy3dy6FVFT.html,20-40K,特效设计师,广州,经验不限,网易游戏
/job_detail/5a88149920551c0e1nF_39W1GFtV.html,20-40K·16薪,资深游戏用户研究员（我的世界）,广州,经验不限,网易游戏
/job_detail/31a39277ea7248580nR62dy0Fls~.html,18-35K·16薪,高级前端开发工程师,杭州,3-5年,网易游戏
/job_detail/11beb0a1c1d627761nB82Ni-FVVQ.html,100-150元/天,后期制作实习生,广州,4天/周,网易游戏
/job_detail/d671469e9aceddd003B93dq9F1o~.html,15-30K·16薪,海外游戏系统策划,杭州,3-5年,网易游戏
/job_detail/2a16517e080ac8ee1nZ60tm_FVpZ.html,25-50K·16薪,资深游戏客户端开发工程师(渲染向),广州,3-5年,网易游戏
/job_detail/64e43b383ba37a861nB83Ny1F1BU.html,5-8K·13薪,网易游戏英语客服,广州,经验不限,网易游戏
/job_detail/4f2f64b30ea4eb8b1nBy2tq0EVVX.html,13-20K·16薪,引擎技术支持工程师（开发向）,上海,1-3年,网易游戏
/job_detail/b7fe5275601d47950X183t20GFs~.html,200-400元/天,游戏美术设计师（实习）,广州,5天/周,网易游戏
/job_detail/1ee5c2dd0df59dab03d-3t67E1s~.html,15-30K·16薪,资深场景原画设计师,杭州,5-10年,网易游戏
/job_detail/8b6b651facabfa831nRy3dm-EVpY.html,150-200元/天,游戏测评实习生（FPS方向）-广州,广州,3天/周,网易游戏
/job_detail/5982a9264f3fb47f0HFz39y-GVc~.html,100-150元/天,B站编导实习生（阴阳师）,广州,4天/周,网易游戏
/job_detail/fa957e73a920d7b31nR73N-7GFRZ.html,15-25K·16薪,场景概念设计师,杭州,3-5年,网易游戏
/job_detail/94c3bfc2f1b5c7b70H163tm-FlY~.html,12-24K,游戏界面设计师,广州,1-3年,网易游戏
/job_detail/0ad35c4cd8ed43bf1nd43tS8EFFT.html,20-40K·16薪,资深运营策划-竞速品类,杭州,3-5年,网易游戏
/job_detail/64474f16f33203f61nF43NS6FldV.html,20-40K,视觉设计师GUI,广州,3-5年,网易游戏
/job_detail/62e0981db67641ce1nB-09y-ElFV.html,100-150元/天,IP衍生周边产品实习生（阴阳师潮玩）,广州,4天/周,网易游戏
/job_detail/c6292e496ecf46fc1nF92t69F1FU.html,20-30K·16薪,高级游戏客户端开发工程师,杭州,3-5年,网易游戏
/job_detail/f56732ab46b1ad381nF53tS-FFNY.html,25-30K·16薪,上海-资深游戏测试工程师 - 质量保障中心,上海,3-5年,网易游戏
/job_detail/a0800799303a71ba331_2dW_ElE~.html,20-40K·16薪,资深游戏用户研究员,广州,3-5年,网易游戏
/job_detail/2c5dedce8ddf05b61nd43d26FFBR.html,20-40K·16薪,游戏文案策划,杭州,3-5年,网易游戏
/job_detail/01ddc2642d0908171nZ80t24F1ZU.html,18-35K·16薪,游戏语音产品策划,广州,1-3年,网易游戏
/job_detail/5cf2feb17e49875e1nF_39S5F1tS.html,20-40K·13薪,资深游戏数据分析师（我的世界）,广州,3-5年,网易游戏
/job_detail/bb3f8f0e0415e2091nZy2t20EFdW.html,25-50K·16薪,深度学习工程师（推荐算法工程师）,广州,1-3年,网易游戏
/job_detail/93ff411aa1f844801nF83d-_F1pV.html,25-50K·16薪,资深Java开发工程师,北京,3-5年,网易游戏
/job_detail/5677eab9d21f4fcd1nB5092-GVNR.html,50-60K·16薪,主视觉设计师（GUI）--梦幻西游手游,广州,5-10年,网易游戏
/job_detail/68eacd8f36936d431nFy29W9FVBU.html,300-400元/天,游戏研发工程师（服务端方向） 实习,杭州,4天/周,网易游戏
/job_detail/4b807effaccce13833B92N61FFE~.html,22-35K·16薪,资深产品经理（客服系统）,广州,3-5年,网易游戏
/job_detail/4db410ac28caf3941nB_09i-E1ZS.html,15-30K·16薪,战斗策划,杭州,1-3年,网易游戏
/job_detail/fa4104841ad182fa1nFy39S6FVtQ.html,35-65K·16薪,APP视觉专家,杭州,5-10年,网易游戏
/job_detail/6333cdf3cc80a55033F-0tu6F1Q~.html,30-60K·16薪,原画设计主美,广州,5-10年,网易游戏
/job_detail/9938d6aff3e32cc61nZ739W1E1RT.html,25-35K·15薪,游戏项目管理,上海,5-10年,网易游戏
/job_detail/c0656afd4b08a1bb3nx829i9E1I~.html,8-13K·13薪,执行策划,广州,1-3年,网易游戏
/job_detail/cc45776dc8f3c4391nZz0965E1JT.html,20-30K·16薪,游戏界面动效师,杭州,5-10年,网易游戏
/job_detail/268353af6024e3d51nB93t2_FFdQ.html,5-8K·13薪,网易游戏英语翻译（在线客服）,广州,经验不限,网易游戏
/job_detail/d051244f07be1a151nF_3Nq1EVNT.html,15-30K·16薪,品牌设计师,杭州,3-5年,网易游戏
/job_detail/64a3f2df3c87a5e71XF62tq9EFE~.html,20-40K,场景原画设计师,杭州,经验不限,网易游戏
/job_detail/06d59dbc20c6c2491nFz2t-5EFFR.html,20-40K·16薪,项目经理-雷火游戏部,杭州,3-5年,网易游戏
/job_detail/fb877eff8f01035d1nB939y1EFBZ.html,15-30K·13薪,游戏界面设计师,杭州,1-3年,网易游戏
/job_detail/826076c6ca8add7b1nF529y1EFtW.html,15-30K·16薪,资深/专家游戏界面设计师（杭州）,杭州,5-10年,网易游戏
/job_detail/2310903d261f845e1nBz3di9E1ZR.html,20-40K,iOS,广州,经验不限,网易游戏
/job_detail/2dc109c815abea421nF50t66EVNW.html,20-40K·16薪,资深角色概念设计师 - 广州 - 用户体验中心,广州,经验不限,网易游戏
/job_detail/a357ea0f0b886f3e3nFy29y4EFU~.html,18-25K·16薪,系统策划（西方魔幻卡牌）,广州,3-5年,网易游戏
/job_detail/af986d3d1d0332ee1nF62Ny6GFBV.html,9-13K·16薪,短视频游戏直播运营,杭州,1-3年,网易游戏
/job_detail/dcb87ffbcbeda8d01nV_29W5ElZU.html,13-26K·16薪,游戏美术,杭州,1-3年,网易游戏
/job_detail/02d3156ede9f9c5c1nZ80t27FlVY.html,20-40K·16薪,语音创新玩法策划,广州,1-3年,网易游戏
/job_detail/c7ec49cdd4da62c41nZy2Ni1E1dX.html,15-30K·16薪,高级CG后期设计师,广州,3-5年,网易游戏
/job_detail/339c218476ba9e551nF73dy-FlNZ.html,20-40K·16薪,资深游戏数值策划,杭州,3-5年,网易游戏
/job_detail/ecea1e39909a35c51nZ53tW6FVNY.html,100-150元/天,公关传播实习生,广州,4天/周,网易游戏
/job_detail/930d5f27d52377121nB-3Ni7GFBR.html,25-50K·16薪,资深/专家游戏界面设计师 - 用户体验中心,杭州,5-10年,网易游戏
/job_detail/8591228444906b081nBz2ty5FldY.html,35-65K·16薪,资深unity客户端开发工程师,杭州,5-10年,网易游戏
/job_detail/b8cd43bfdcd1973c1nB_29i_EVdR.html,15-25K·16薪,海外游戏关卡策划 - 美泰JV事业部,杭州,1-3年,网易游戏
/job_detail/03f8661a6b2807161nFy29W6ElBW.html,350-450元/天,视觉算法工程师-虚拟交互(实习),杭州,4天/周,网易游戏
